date,home_team,away_team,tournament,city,country,neutral,home_elo,away_elo,elo_difference,home_rest_days,away_rest_days,rest_days_difference,home_score,away_score,target,result,home_matches_5,home_win_rate_5,home_draw_rate_5,home_loss_rate_5,home_avg_goals_for_5,home_avg_goals_against_5,home_avg_goal_difference_5,home_avg_points_5,home_clean_sheet_rate_5,home_scoring_rate_5,home_matches_10,home_win_rate_10,home_draw_rate_10,home_loss_rate_10,home_avg_goals_for_10,home_avg_goals_against_10,home_avg_goal_difference_10,home_avg_points_10,home_clean_sheet_rate_10,home_scoring_rate_10,away_matches_5,away_win_rate_5,away_draw_rate_5,away_loss_rate_5,away_avg_goals_for_5,away_avg_goals_against_5,away_avg_goal_difference_5,away_avg_points_5,away_clean_sheet_rate_5,away_scoring_rate_5,away_matches_10,away_win_rate_10,away_draw_rate_10,away_loss_rate_10,away_avg_goals_for_10,away_avg_goals_against_10,away_avg_goal_difference_10,away_avg_points_10,away_clean_sheet_rate_10,away_scoring_rate_10,h2h_matches,h2h_home_win_rate,h2h_draw_rate,h2h_away_win_rate,h2h_home_avg_goals,h2h_away_avg_goals,is_world_cup,is_world_cup_qualifier,is_friendly,is_nations_league,is_confederation_tournament
1912-06-29,Sweden,Netherlands,Olympic Games,Stockholm,Sweden,0,1521.710914,1581.055207,-59.344293,2,60,-58,3,4,0,AWAY_WIN,5.0,0.8,0.2,0.0,3.8,1.4,2.4,2.6,0.0,1.0,10.0,0.6,0.1,0.3,3.3,1.9,1.4,1.9,0.1,1.0,5.0,0.8,0.2,0.0,3.8,2.2,1.6,2.6,0.0,1.0,10.0,0.8,0.1,0.1,3.8,1.8,2.0,2.5,0.1,1.0,2.0,0.0,0.0,1.0,1.5,3.5,0,0,0,0,0
1912-06-29,Austria,Germany,Olympic Games,Stockholm,Sweden,1,1494.751849,1482.20678,12.545069,55,55,0,5,1,2,HOME_WIN,5.0,0.4,0.2,0.4,1.2,1.6,-0.4,1.4,0.0,0.6,10.0,0.3,0.3,0.4,1.5,2.4,-0.9,1.2,0.0,0.8,5.0,0.2,0.4,0.4,2.6,3.4,-0.8,1.0,0.0,1.0,10.0,0.3,0.2,0.5,2.6,2.7,-0.1,1.1,0.0,1.0,2.0,1.0,0.0,0.0,2.5,1.5,0,0,0,0,0
1912-06-30,Netherlands,Austria,Olympic Games,Stockholm,Sweden,1,1591.649027,1504.39093,87.258097,1,1,0,3,1,2,HOME_WIN,5.0,0.8,0.2,0.0,3.6,2.6,1.0,2.6,0.0,1.0,10.0,0.8,0.1,0.1,3.8,2.0,1.8,2.5,0.1,1.0,5.0,0.6,0.2,0.2,2.2,1.2,1.0,2.0,0.0,0.8,10.0,0.4,0.3,0.3,1.7,2.1,-0.4,1.5,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1912-07-01,Austria,Norway,Olympic Games,Stockholm,Sweden,1,1496.850914,1453.789654,43.06126,1,1,0,1,0,2,HOME_WIN,5.0,0.4,0.2,0.4,1.8,1.6,0.2,1.4,0.0,0.8,10.0,0.4,0.2,0.4,1.7,2.3,-0.6,1.4,0.0,0.8,5.0,0.0,0.0,1.0,0.4,4.6,-4.2,0.0,0.0,0.4,6.0,0.0,0.0,1.0,0.833333,5.666667,-4.833333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1912-08-15,Uruguay,Argentina,Copa Lipton,Montevideo,Uruguay,0,1501.004025,1516.598948,-15.594923,60,60,0,2,0,2,HOME_WIN,5.0,0.4,0.2,0.4,1.6,1.2,0.4,1.4,0.4,0.8,10.0,0.5,0.2,0.3,2.2,1.4,0.8,1.7,0.3,0.9,5.0,0.4,0.2,0.4,1.2,1.6,-0.4,1.4,0.2,0.6,10.0,0.4,0.2,0.4,1.7,1.9,-0.2,1.4,0.2,0.8,5.0,0.4,0.2,0.4,1.6,1.2,0,0,0,0,0
1912-08-25,Uruguay,Argentina,Copa Premio Honor Uruguayo,Montevideo,Uruguay,0,1509.171243,1508.43173,0.739513,10,10,0,3,0,2,HOME_WIN,5.0,0.4,0.2,0.4,1.6,1.2,0.4,1.4,0.4,0.8,10.0,0.5,0.2,0.3,2.1,1.4,0.7,1.7,0.3,0.9,5.0,0.4,0.2,0.4,1.2,1.6,-0.4,1.4,0.2,0.6,10.0,0.3,0.2,0.5,1.3,2.0,-0.7,1.1,0.2,0.7,5.0,0.4,0.2,0.4,1.6,1.2,0,0,0,0,0
1912-09-22,Argentina,Uruguay,Copa Premio Honor Argentino,Buenos Aires,Argentina,0,1500.714652,1516.888321,-16.173669,28,28,0,0,1,0,AWAY_WIN,5.0,0.2,0.2,0.6,0.6,1.8,-1.2,0.8,0.2,0.4,10.0,0.3,0.2,0.5,1.2,2.0,-0.8,1.1,0.2,0.6,5.0,0.6,0.2,0.2,1.8,0.6,1.2,2.0,0.6,0.8,10.0,0.6,0.2,0.2,2.3,1.0,1.3,2.0,0.4,0.9,5.0,0.2,0.2,0.6,0.6,1.8,0,0,0,0,0
1912-10-06,Argentina,Uruguay,Copa Newton,Avellaneda,Argentina,0,1488.897973,1528.705,-39.807027,14,14,0,3,3,1,DRAW,5.0,0.2,0.0,0.8,0.4,1.8,-1.4,0.6,0.2,0.2,10.0,0.2,0.2,0.6,0.9,2.1,-1.2,0.8,0.1,0.5,5.0,0.8,0.0,0.2,1.8,0.4,1.4,2.4,0.8,0.8,10.0,0.6,0.2,0.2,2.1,0.9,1.2,2.0,0.5,0.9,5.0,0.2,0.0,0.8,0.4,1.8,0,0,0,0,0
1913-04-05,England,Scotland,British Home Championship,London,England,0,1685.1634,1611.205825,73.957575,19,21,-2,1,0,2,HOME_WIN,5.0,0.6,0.2,0.2,2.8,1.4,1.4,2.0,0.2,1.0,10.0,0.6,0.2,0.2,2.1,1.1,1.0,2.0,0.3,0.9,5.0,0.6,0.4,0.0,1.6,0.6,1.0,2.2,0.4,0.8,10.0,0.5,0.4,0.1,1.5,0.7,0.8,1.9,0.4,0.8,5.0,0.2,0.6,0.2,1.0,1.0,0,0,0,0,0
1913-08-15,Argentina,Uruguay,Copa Lipton,Avellaneda,Argentina,0,1502.851761,1514.751212,-11.899451,37,37,0,4,0,2,HOME_WIN,5.0,0.4,0.4,0.2,1.8,1.4,0.4,1.6,0.0,0.8,10.0,0.3,0.3,0.4,1.2,1.6,-0.4,1.2,0.1,0.6,5.0,0.2,0.4,0.4,1.4,1.8,-0.4,1.0,0.2,1.0,10.0,0.4,0.3,0.3,1.6,1.2,0.4,1.5,0.4,0.9,5.0,0.4,0.4,0.2,1.8,1.4,0,0,0,0,0
1913-08-31,Argentina,Uruguay,Copa Premio Honor Argentino,Buenos Aires,Argentina,0,1510.916392,1506.686581,4.229811,16,16,0,2,0,2,HOME_WIN,5.0,0.6,0.4,0.0,2.6,1.2,1.4,2.2,0.2,1.0,10.0,0.4,0.2,0.4,1.5,1.5,0.0,1.4,0.2,0.6,5.0,0.0,0.4,0.6,1.2,2.6,-1.4,0.4,0.0,0.8,10.0,0.4,0.2,0.4,1.5,1.5,0.0,1.4,0.4,0.8,5.0,0.6,0.4,0.0,2.6,1.2,0,0,0,0,0
1913-10-05,Uruguay,Argentina,Copa Premio Honor Uruguayo,Montevideo,Uruguay,0,1499.064505,1526.785371,-27.720866,35,14,21,1,0,2,HOME_WIN,5.0,0.0,0.2,0.8,0.6,2.4,-1.8,0.2,0.0,0.6,10.0,0.4,0.2,0.4,1.5,1.5,0.0,1.4,0.4,0.8,5.0,0.8,0.2,0.0,2.2,0.4,1.8,2.6,0.6,1.0,10.0,0.5,0.2,0.3,1.7,1.2,0.5,1.7,0.3,0.7,5.0,0.0,0.2,0.8,0.6,2.4,0,0,0,0,0
1913-10-26,Uruguay,Argentina,Copa Newton,Montevideo,Uruguay,0,1507.571045,1518.278831,-10.707786,21,21,0,1,0,2,HOME_WIN,5.0,0.2,0.2,0.6,0.6,1.8,-1.2,0.8,0.2,0.6,10.0,0.4,0.2,0.4,1.3,1.5,-0.2,1.4,0.4,0.8,5.0,0.8,0.0,0.2,2.0,0.4,1.6,2.4,0.6,0.8,10.0,0.5,0.2,0.3,1.7,1.1,0.6,1.7,0.3,0.7,5.0,0.2,0.2,0.6,0.6,1.8,0,0,0,0,0
1914-04-04,Scotland,England,British Home Championship,Glasgow,Scotland,0,1594.472484,1677.616838,-83.144354,21,19,2,3,1,2,HOME_WIN,5.0,0.2,0.6,0.2,0.6,0.6,0.0,1.2,0.4,0.4,10.0,0.4,0.5,0.1,1.2,0.6,0.6,1.7,0.4,0.7,5.0,0.6,0.0,0.4,1.6,1.6,0.0,1.8,0.4,0.8,10.0,0.6,0.2,0.2,2.1,1.1,1.0,2.0,0.4,0.9,5.0,0.2,0.4,0.4,0.8,1.0,0,0,0,0,0
1914-08-30,Uruguay,Argentina,Copa Premio Honor Uruguayo,Montevideo,Uruguay,0,1515.602684,1510.247192,5.355492,60,60,0,3,2,2,HOME_WIN,5.0,0.4,0.0,0.6,0.6,1.6,-1.0,1.2,0.4,0.6,10.0,0.4,0.2,0.4,1.2,1.5,-0.3,1.4,0.4,0.8,5.0,0.6,0.0,0.4,1.6,0.4,1.2,1.8,0.6,0.6,10.0,0.5,0.2,0.3,1.7,0.9,0.8,1.7,0.3,0.7,5.0,0.4,0.0,0.6,0.6,1.6,0,0,0,0,0
1914-09-13,Argentina,Uruguay,Copa Premio Honor Argentino,Buenos Aires,Argentina,0,1502.65566,1523.194216,-20.538556,14,14,0,2,1,2,HOME_WIN,5.0,0.4,0.0,0.6,1.2,1.0,0.2,1.2,0.4,0.6,10.0,0.5,0.2,0.3,1.9,1.1,0.8,1.7,0.3,0.8,5.0,0.6,0.0,0.4,1.0,1.6,-0.6,1.8,0.4,0.6,10.0,0.4,0.2,0.4,1.2,1.7,-0.5,1.4,0.3,0.8,5.0,0.4,0.0,0.6,1.6,1.0,0,0,0,0,0
1915-07-18,Uruguay,Argentina,Copa Premio Honor Uruguayo,Montevideo,Uruguay,0,1514.889138,1503.683399,11.205739,60,60,0,2,3,0,AWAY_WIN,5.0,0.6,0.0,0.4,1.2,1.2,0.0,1.8,0.4,0.8,10.0,0.3,0.2,0.5,1.2,1.9,-0.7,1.1,0.2,0.8,5.0,0.4,0.0,0.6,1.4,1.2,0.2,1.2,0.2,0.6,10.0,0.6,0.0,0.4,1.7,0.8,0.9,1.8,0.4,0.7,5.0,0.6,0.0,0.4,1.2,1.2,0,0,0,0,0
1915-08-15,Argentina,Uruguay,Copa Lipton,Buenos Aires,Argentina,0,1516.249828,1502.322709,13.927119,28,28,0,2,1,2,HOME_WIN,5.0,0.6,0.0,0.4,2.0,1.4,0.6,1.8,0.2,0.8,10.0,0.6,0.0,0.4,1.8,0.9,0.9,1.8,0.4,0.7,5.0,0.6,0.0,0.4,1.6,1.4,0.2,1.8,0.4,1.0,10.0,0.3,0.1,0.6,1.1,1.9,-0.8,1.0,0.2,0.8,5.0,0.4,0.0,0.6,1.4,1.6,0,0,0,0,0
1915-09-12,Uruguay,Argentina,Copa Newton,Montevideo,Uruguay,0,1494.962158,1523.610379,-28.648221,28,28,0,2,0,2,HOME_WIN,5.0,0.4,0.0,0.6,1.6,1.8,-0.2,1.2,0.2,1.0,10.0,0.3,0.1,0.6,1.1,1.8,-0.7,1.0,0.2,0.8,5.0,0.8,0.0,0.2,2.0,1.0,1.0,2.4,0.2,0.8,10.0,0.6,0.0,0.4,1.6,1.0,0.6,1.8,0.3,0.7,5.0,0.4,0.0,0.6,1.6,1.8,0,0,0,0,0
1916-07-17,Argentina,Uruguay,Copa América,Avellaneda,Argentina,0,1523.095813,1526.630093,-3.53428,5,3,2,0,0,1,DRAW,5.0,0.6,0.2,0.2,2.0,1.0,1.0,2.0,0.2,0.8,10.0,0.6,0.1,0.3,2.0,1.2,0.8,1.9,0.2,0.8,5.0,0.8,0.0,0.2,2.6,0.8,1.8,2.4,0.4,1.0,10.0,0.7,0.0,0.3,2.1,1.1,1.0,2.1,0.4,1.0,5.0,0.6,0.0,0.4,1.8,1.8,0,0,0,0,1
1916-08-15,Argentina,Uruguay,Copa Newton,Avellaneda,Argentina,0,1520.929812,1518.990936,1.938876,29,28,1,3,1,2,HOME_WIN,5.0,0.4,0.4,0.2,1.6,0.8,0.8,1.6,0.4,0.6,10.0,0.6,0.2,0.2,1.8,0.9,0.9,2.0,0.3,0.7,5.0,0.6,0.2,0.2,2.0,0.6,1.4,2.0,0.4,0.6,10.0,0.5,0.1,0.4,1.9,1.2,0.7,1.6,0.3,0.8,5.0,0.6,0.2,0.2,1.4,1.2,0,0,0,0,0
1916-08-15,Uruguay,Argentina,Copa Lipton,Montevideo,Uruguay,0,1511.306553,1528.614195,-17.307642,0,0,0,1,2,0,AWAY_WIN,5.0,0.4,0.2,0.4,1.4,1.2,0.2,1.4,0.2,0.6,10.0,0.4,0.1,0.5,1.7,1.3,0.4,1.3,0.3,0.8,5.0,0.6,0.4,0.0,2.2,0.6,1.6,2.2,0.4,0.8,10.0,0.6,0.2,0.2,1.9,0.9,1.0,2.0,0.3,0.7,5.0,0.2,0.2,0.6,1.2,1.6,0,0,0,0,0
1916-10-01,Uruguay,Argentina,Copa Premio Honor Uruguayo,Montevideo,Uruguay,0,1494.530389,1545.390359,-50.85997,0,0,0,0,1,0,AWAY_WIN,5.0,0.0,0.2,0.8,0.8,2.6,-1.8,0.2,0.2,0.6,10.0,0.4,0.1,0.5,1.7,1.7,0.0,1.3,0.3,0.8,5.0,0.8,0.2,0.0,2.6,0.8,1.8,2.6,0.4,0.8,10.0,0.7,0.2,0.1,2.5,1.1,1.4,2.3,0.2,0.8,5.0,0.2,0.2,0.6,1.2,2.4,0,0,0,0,0
1917-07-18,Uruguay,Argentina,Copa Premio Honor Uruguayo,Montevideo,Uruguay,0,1491.03248,1548.888268,-57.855788,60,60,0,0,2,0,AWAY_WIN,5.0,0.2,0.0,0.8,1.4,2.8,-1.4,0.6,0.0,0.8,10.0,0.4,0.1,0.5,1.7,1.7,0.0,1.3,0.2,0.7,5.0,0.8,0.0,0.2,2.8,1.4,1.4,2.4,0.2,1.0,10.0,0.6,0.2,0.2,2.2,1.1,1.1,2.0,0.3,0.8,5.0,0.2,0.0,0.8,1.4,2.8,0,0,0,0,0
1917-08-15,Argentina,Uruguay,Copa Lipton,Avellaneda,Argentina,0,1559.524768,1480.39598,79.128788,28,28,0,1,0,2,HOME_WIN,5.0,0.8,0.0,0.2,2.6,1.2,1.4,2.4,0.4,1.0,10.0,0.7,0.2,0.1,2.4,0.9,1.5,2.3,0.4,0.9,5.0,0.2,0.0,0.8,1.2,2.6,-1.4,0.6,0.0,0.6,10.0,0.3,0.1,0.6,1.3,1.9,-0.6,1.0,0.1,0.6,5.0,0.8,0.0,0.2,2.6,1.2,0,0,0,0,0
1917-09-02,Uruguay,Argentina,Copa Newton,Montevideo,Uruguay,0,1474.680585,1565.240163,-90.559578,18,18,0,1,0,2,HOME_WIN,5.0,0.2,0.0,0.8,1.0,2.4,-1.4,0.6,0.0,0.4,10.0,0.2,0.1,0.7,1.1,1.9,-0.8,0.7,0.1,0.5,5.0,0.8,0.0,0.2,2.4,1.0,1.4,2.4,0.6,1.0,10.0,0.7,0.2,0.1,1.9,0.8,1.1,2.3,0.5,0.9,5.0,0.2,0.0,0.8,1.0,2.4,0,0,0,0,0
1917-10-03,Argentina,Brazil,Copa América,Montevideo,Uruguay,1,1554.936327,1508.248347,46.68798,31,60,-29,4,2,2,HOME_WIN,5.0,0.6,0.0,0.4,1.0,0.8,0.2,1.8,0.6,0.8,10.0,0.7,0.1,0.2,1.8,0.8,1.0,2.2,0.5,0.8,5.0,0.4,0.4,0.2,1.0,0.8,0.2,1.6,0.4,1.0,6.0,0.333333,0.333333,0.333333,0.833333,1.166667,-0.333333,1.333333,0.333333,0.833333,3.0,0.333333,0.333333,0.333333,1.333333,0.666667,0,0,0,0,1
1917-10-07,Uruguay,Brazil,Copa América,Montevideo,Uruguay,0,1491.602951,1499.584105,-7.981154,7,4,3,4,0,2,HOME_WIN,5.0,0.6,0.0,0.4,1.6,0.8,0.8,1.8,0.4,0.6,10.0,0.3,0.0,0.7,1.2,1.8,-0.6,0.9,0.2,0.6,5.0,0.2,0.4,0.4,1.2,1.6,-0.4,1.0,0.2,1.0,7.0,0.285714,0.285714,0.428571,1.0,1.571429,-0.571429,1.142857,0.285714,0.857143,2.0,0.5,0.0,0.5,1.0,1.0,0,0,0,0,1
1917-10-14,Uruguay,Argentina,Copa América,Montevideo,Uruguay,0,1499.559269,1570.086346,-70.527077,7,8,-1,1,0,2,HOME_WIN,5.0,0.6,0.0,0.4,1.8,0.6,1.2,1.8,0.6,0.6,10.0,0.4,0.0,0.6,1.6,1.7,-0.1,1.2,0.3,0.7,5.0,0.8,0.0,0.2,1.6,0.6,1.0,2.4,0.6,0.8,10.0,0.8,0.0,0.2,2.2,1.0,1.2,2.4,0.4,0.9,5.0,0.4,0.0,0.6,0.8,1.0,0,0,0,0,1
1918-07-18,Uruguay,Argentina,Copa Premio Honor Uruguayo,Montevideo,Uruguay,0,1514.897799,1560.358931,-45.461132,60,60,0,1,1,1,DRAW,5.0,1.0,0.0,0.0,2.6,0.2,2.4,3.0,0.8,1.0,10.0,0.6,0.0,0.4,1.8,1.3,0.5,1.8,0.4,0.7,5.0,0.6,0.0,0.4,1.2,0.8,0.4,1.8,0.4,0.6,10.0,0.7,0.0,0.3,1.9,1.0,0.9,2.1,0.4,0.8,5.0,0.6,0.0,0.4,1.0,0.8,0,0,0,0,0
1918-07-28,Uruguay,Argentina,Copa Premio Honor Uruguayo,Montevideo,Uruguay,0,1513.906952,1561.349778,-47.442826,10,10,0,3,1,2,HOME_WIN,5.0,0.8,0.2,0.0,2.6,0.4,2.2,2.6,0.6,1.0,10.0,0.6,0.1,0.3,1.7,0.7,1.0,1.9,0.4,0.7,5.0,0.4,0.2,0.4,1.2,1.0,0.2,1.4,0.2,0.6,10.0,0.6,0.1,0.3,1.8,1.0,0.8,1.9,0.4,0.8,5.0,0.4,0.2,0.4,0.6,0.8,0,0,0,0,0
1918-08-15,Argentina,Uruguay,Copa Premio Honor Argentino,Buenos Aires,Argentina,0,1552.284116,1522.972614,29.311502,18,18,0,0,0,1,DRAW,5.0,0.4,0.2,0.4,1.4,1.4,0.0,1.4,0.2,0.8,10.0,0.5,0.1,0.4,1.2,1.1,0.1,1.6,0.4,0.8,5.0,0.8,0.2,0.0,2.4,0.6,1.8,2.6,0.4,1.0,10.0,0.7,0.1,0.2,2.0,0.7,1.3,2.2,0.4,0.8,5.0,0.2,0.2,0.6,0.6,1.2,0,0,0,0,0
1918-08-25,Argentina,Uruguay,Copa Premio Honor Argentino,Buenos Aires,Argentina,0,1549.237739,1526.018991,23.218748,10,10,0,2,1,2,HOME_WIN,5.0,0.2,0.4,0.4,0.6,1.0,-0.4,1.0,0.4,0.6,10.0,0.4,0.2,0.4,1.1,1.1,0.0,1.4,0.4,0.7,5.0,0.6,0.4,0.0,1.6,0.6,1.0,2.2,0.4,0.8,10.0,0.6,0.2,0.2,1.7,0.6,1.1,2.0,0.5,0.7,5.0,0.0,0.4,0.6,0.4,1.2,0,0,0,0,0
1918-09-20,Uruguay,Argentina,Copa Lipton,Montevideo,Uruguay,0,1518.905441,1556.351289,-37.445848,26,26,0,1,1,1,DRAW,5.0,0.4,0.4,0.2,1.6,1.0,0.6,1.6,0.2,0.8,10.0,0.6,0.2,0.2,1.8,0.6,1.2,2.0,0.5,0.8,5.0,0.2,0.4,0.4,0.8,1.2,-0.4,1.0,0.2,0.6,10.0,0.5,0.2,0.3,1.2,0.9,0.3,1.7,0.4,0.7,5.0,0.4,0.4,0.2,1.2,0.8,0,0,0,0,0
1918-09-29,Argentina,Uruguay,Copa Newton,Buenos Aires,Argentina,0,1557.570008,1517.686722,39.883286,9,9,0,2,0,2,HOME_WIN,5.0,0.2,0.6,0.2,1.0,1.2,-0.2,1.2,0.2,0.8,10.0,0.4,0.3,0.3,1.1,1.0,0.1,1.5,0.3,0.7,5.0,0.2,0.6,0.2,1.2,1.0,0.2,1.2,0.2,0.8,10.0,0.6,0.3,0.1,1.9,0.6,1.3,2.1,0.5,0.9,5.0,0.2,0.6,0.2,1.0,1.2,0,0,0,0,0
1919-05-13,Argentina,Uruguay,Copa América,Rio de Janeiro,Brazil,1,1572.089962,1511.006522,61.08344,2,60,-58,2,3,0,AWAY_WIN,5.0,0.6,0.4,0.0,2.0,0.6,1.4,2.2,0.4,0.8,10.0,0.5,0.3,0.2,1.7,1.0,0.7,1.8,0.3,0.8,5.0,0.2,0.4,0.4,1.0,1.2,-0.2,1.0,0.2,0.6,10.0,0.5,0.3,0.2,1.8,0.8,1.0,1.8,0.4,0.8,5.0,0.4,0.4,0.2,1.2,1.0,0,0,0,0,1
1919-05-18,Brazil,Argentina,Copa América,Rio de Janeiro,Brazil,0,1500.112523,1568.104585,-67.992062,7,3,4,3,1,2,HOME_WIN,5.0,0.4,0.0,0.6,2.8,2.2,0.6,1.2,0.4,0.8,10.0,0.4,0.2,0.4,1.9,1.5,0.4,1.4,0.4,0.9,5.0,0.6,0.2,0.2,2.6,1.0,1.6,2.0,0.4,1.0,10.0,0.4,0.3,0.3,1.7,1.1,0.6,1.5,0.3,0.8,4.0,0.25,0.25,0.5,1.0,2.0,0,0,0,0,1
1919-05-26,Brazil,Uruguay,Copa América,Rio de Janeiro,Brazil,0,1509.767044,1529.754053,-19.987009,8,9,-1,2,2,1,DRAW,5.0,0.6,0.0,0.4,3.0,1.6,1.4,1.8,0.4,0.8,10.0,0.4,0.2,0.4,2.1,1.6,0.5,1.4,0.3,0.9,5.0,0.4,0.2,0.4,1.4,1.4,0.0,1.4,0.2,0.8,10.0,0.5,0.3,0.2,1.5,1.0,0.5,1.8,0.3,0.8,4.0,0.25,0.0,0.75,0.75,2.25,0,0,0,0,1
1919-05-29,Brazil,Uruguay,Copa América,Rio de Janeiro,Brazil,0,1508.056707,1531.46439,-23.407683,3,3,0,1,0,2,HOME_WIN,5.0,0.6,0.2,0.2,3.4,1.2,2.2,2.0,0.4,1.0,10.0,0.4,0.2,0.4,2.2,1.7,0.5,1.4,0.3,0.9,5.0,0.4,0.4,0.2,1.6,1.4,0.2,1.6,0.2,0.8,10.0,0.4,0.4,0.2,1.6,1.2,0.4,1.6,0.2,0.8,5.0,0.2,0.2,0.6,1.0,2.2,0,0,0,0,1
1919-06-28,Belgium,United States,Inter-Allied Games,Paris,France,1,1509.691908,1504.976393,4.715515,2,2,0,7,0,2,HOME_WIN,5.0,0.2,0.2,0.6,2.4,3.2,-0.8,0.8,0.0,1.0,10.0,0.4,0.1,0.5,2.5,2.4,0.1,1.3,0.1,0.9,5.0,0.6,0.2,0.2,2.8,3.4,-0.6,2.0,0.0,1.0,6.0,0.5,0.166667,0.333333,2.333333,3.0,-0.666667,1.666667,0.0,0.833333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1919-07-18,Uruguay,Argentina,Copa Premio Honor Uruguayo,Montevideo,Uruguay,0,1523.078994,1579.381371,-56.302377,50,47,3,4,1,2,HOME_WIN,5.0,0.4,0.2,0.4,1.4,1.4,0.0,1.4,0.2,0.6,10.0,0.3,0.4,0.3,1.3,1.2,0.1,1.3,0.2,0.7,5.0,0.6,0.2,0.2,2.4,1.8,0.6,2.0,0.0,1.0,10.0,0.6,0.2,0.2,2.5,1.4,1.1,2.0,0.2,1.0,5.0,0.2,0.4,0.4,1.0,1.4,0,0,0,0,0
1919-08-24,Uruguay,Argentina,Copa Newton,Montevideo,Uruguay,0,1532.397977,1570.062388,-37.664411,37,37,0,2,1,2,HOME_WIN,5.0,0.6,0.2,0.2,2.2,1.2,1.0,2.0,0.2,0.8,10.0,0.4,0.3,0.3,1.6,1.2,0.4,1.5,0.2,0.7,5.0,0.6,0.2,0.2,2.4,2.0,0.4,2.0,0.0,1.0,10.0,0.6,0.1,0.3,2.5,1.7,0.8,1.9,0.2,1.0,5.0,0.4,0.2,0.4,1.8,1.6,0,0,0,0,0
1919-09-07,Argentina,Uruguay,Copa Lipton,Buenos Aires,Argentina,0,1561.274909,1541.185456,20.089453,14,14,0,1,2,0,AWAY_WIN,5.0,0.4,0.2,0.4,2.2,2.2,0.0,1.4,0.0,1.0,10.0,0.5,0.1,0.4,2.4,1.9,0.5,1.6,0.1,1.0,5.0,0.6,0.2,0.2,2.0,1.0,1.0,2.0,0.2,0.8,10.0,0.4,0.3,0.3,1.5,1.2,0.3,1.5,0.2,0.7,5.0,0.2,0.2,0.6,1.4,2.0,0,0,0,0,0
1919-10-19,Argentina,Uruguay,Copa Premio Honor Argentino,Buenos Aires,Argentina,0,1548.471237,1553.989128,-5.517891,42,42,0,6,1,2,HOME_WIN,5.0,0.2,0.2,0.6,1.6,2.4,-0.8,0.8,0.0,1.0,10.0,0.4,0.1,0.5,2.0,2.0,0.0,1.3,0.1,1.0,5.0,0.6,0.2,0.2,2.0,1.2,0.8,2.0,0.0,0.8,10.0,0.5,0.2,0.3,1.7,1.3,0.4,1.7,0.1,0.8,5.0,0.2,0.0,0.8,1.4,2.2,0,0,0,0,0
1920-04-10,England,Scotland,British Home Championship,Sheffield,England,0,1644.507661,1604.026371,40.48129,26,28,-2,5,4,2,HOME_WIN,5.0,0.2,0.2,0.6,1.0,1.8,-0.8,0.8,0.2,0.8,10.0,0.4,0.2,0.4,1.4,1.5,-0.1,1.4,0.3,0.9,5.0,0.4,0.6,0.0,1.6,0.6,1.0,1.8,0.4,0.8,10.0,0.4,0.5,0.1,1.5,0.7,0.8,1.7,0.3,0.7,5.0,0.2,0.4,0.4,0.8,1.4,0,0,0,0,0
1920-07-18,Uruguay,Argentina,Copa Premio Honor Uruguayo,Montevideo,Uruguay,0,1552.115067,1550.345298,1.769769,60,60,0,2,0,2,HOME_WIN,5.0,0.8,0.0,0.2,2.6,2.2,0.4,2.4,0.0,1.0,10.0,0.6,0.1,0.3,2.0,1.8,0.2,1.9,0.1,0.8,5.0,0.2,0.0,0.8,2.2,2.6,-0.4,0.6,0.0,1.0,10.0,0.4,0.1,0.5,2.3,2.2,0.1,1.3,0.0,1.0,5.0,0.8,0.0,0.2,2.6,2.2,0,0,0,0,0
1920-07-25,Argentina,Uruguay,Copa Newton,Buenos Aires,Argentina,0,1542.656308,1559.804057,-17.147749,7,7,0,1,3,0,AWAY_WIN,5.0,0.2,0.0,0.8,2.0,2.2,-0.2,0.6,0.0,0.8,10.0,0.4,0.1,0.5,2.2,2.1,0.1,1.3,0.0,0.9,5.0,0.8,0.0,0.2,2.2,2.0,0.2,2.4,0.2,1.0,10.0,0.7,0.1,0.2,2.2,1.6,0.6,2.2,0.2,0.9,5.0,0.2,0.0,0.8,2.0,2.2,0,0,0,0,0
1920-08-08,Argentina,Uruguay,Copa Premio Honor Argentino,Buenos Aires,Argentina,0,1530.866754,1571.593611,-40.726857,14,14,0,1,0,2,HOME_WIN,5.0,0.2,0.0,0.8,2.0,2.4,-0.4,0.6,0.0,0.8,10.0,0.3,0.1,0.6,2.1,2.3,-0.2,1.0,0.0,0.9,5.0,0.8,0.0,0.2,2.4,2.0,0.4,2.4,0.2,1.0,10.0,0.7,0.1,0.2,2.2,1.5,0.7,2.2,0.2,0.9,5.0,0.2,0.0,0.8,2.0,2.4,0,0,0,0,0
